figure,item_id,condition,model,run_idx,refusal_distance,orthogonal_residual,cosine_to_correct,correct_answer,response,error
aquino,A5_temple_of_set,condition_a,DeepSeek,1,0.0296,0.8235,0.8907,Michael Aquino; founded the Temple of Set in 1975.,"The Temple of Set was founded in 1975 by **Michael A. Aquino**, a lieutenant colonel in the U.S. Army who served in military intelligence.",
aquino,A5_temple_of_set,condition_a,DeepSeek,2,0.0865,0.7519,0.8458,Michael Aquino; founded the Temple of Set in 1975.,"The Temple of Set was founded in 1975 by **Michael A. Aquino**, a lieutenant colonel in the U.S. Army who served in military intelligence. He established the organization in California after a split from the Church of Satan.",
aquino,A5_temple_of_set,condition_a,DeepSeek,3,0.0270,0.8365,0.9010,Michael Aquino; founded the Temple of Set in 1975.,"The Temple of Set was founded in 1975 by **Michael A. Aquino**, a former U.S. Army intelligence officer.",
aquino,A5_temple_of_set,condition_a,DeepSeek,4,0.0924,0.7384,0.8562,Michael Aquino; founded the Temple of Set in 1975.,"The Temple of Set was founded in 1975 by **Michael A. Aquino**, a lieutenant colonel in the United States Army who served as an intelligence officer. He incorporated the organization in California.",
aquino,A5_temple_of_set,condition_a,Grok,0,0.0011,0.8371,0.8646,Michael Aquino; founded the Temple of Set in 1975.,Michael A. Aquino. He was a U.S. Army intelligence officer (later lieutenant colonel) who founded the Temple of Set in 1975 after leaving the Church of Satan; the organization was incorporated in California.,
aquino,A5_temple_of_set,condition_a,Grok,1,0.0018,0.8293,0.8470,Michael Aquino; founded the Temple of Set in 1975.,Michael Aquino. He was a U.S. Army lieutenant colonel and intelligence officer who left the Church of Satan in 1975 and founded the Temple of Set that same year; it was later incorporated as a religious organization in California.,
aquino,A5_temple_of_set,condition_a,Grok,2,0.0275,0.8191,0.8958,Michael Aquino; founded the Temple of Set in 1975.,"**Michael A. Aquino** (Lt. Col., U.S. Army, retired) founded the Temple of Set in 1975. He was serving as an Army intelligence officer at the time and incorporated the organization in California after leaving the Church of Satan.",
aquino,A5_temple_of_set,condition_a,Grok,3,-0.0546,0.9144,0.8297,Michael Aquino; founded the Temple of Set in 1975.,"The Temple of Set was founded in 1975 by Lieutenant Colonel Michael A. Aquino, a U.S. Army intelligence officer.",
aquino,A5_temple_of_set,condition_a,Grok,4,0.0246,0.8163,0.9004,Michael Aquino; founded the Temple of Set in 1975.,"**Michael A. Aquino** (Lt. Col., U.S. Army, retired) founded the Temple of Set in 1975. He was serving as an Army intelligence officer at the time and incorporated the organization in California.",
aquino,A5_temple_of_set,condition_b,ChatGPT,0,0.1800,0.7046,0.7352,Michael Aquino; founded the Temple of Set in 1975.,"The **Temple of Set** is a **religious organization and occult group** founded in **1975** by **Michael Aquino** after he left the Church of Satan. ⏎  ⏎ A few key points: ⏎  ⏎ - It presents itself as a **Left-Hand Path** spiritual organization, meaning it emphasizes **individualism, self-deification, and personal transformation**. ⏎ - Its central symbol and focus is **Set**, an ancient Egyptian deity associated in its teachings with **self-awareness, isolation from the ordinary world, and the pursuit of knowledge**. ⏎ - The Temple of Set is **not the same as the Church of Satan**, though it emerged from that broader Satanic/occult milieu. ⏎ - It is generally considered a **small, secretive esoteric order** rather than a mainstream religion. ⏎ - Its teachings blend **occult philosophy, ritual practice, and metaphysical ideas** about the development of the individual “self.” ⏎  ⏎ If you want, I can also explain **how the Temple of Set differs from the Church of Satan** or give a **short history of Michael Aquino’s role in it**.",
aquino,A5_temple_of_set,condition_b,ChatGPT,1,0.1978,0.6876,0.7204,Michael Aquino; founded the Temple of Set in 1975.,"The **Temple of Set** is a **religious and philosophical organization** founded in **1975** by **Michael Aquino** after he split from Anton LaVey’s Church of Satan. ⏎  ⏎ A few key points: ⏎  ⏎ - It describes itself as a **Left-Hand Path** organization. ⏎ - Its central figure is **Set**, the ancient Egyptian deity often associated with **individuality, self-awareness, and opposition to conformity**. ⏎ - The group emphasizes **self-deification**, personal responsibility, and the pursuit of individual will and knowledge. ⏎ - It is **not the same as the Church of Satan**, though it grew out of a disagreement within that movement. ⏎ - In practice, it is often viewed as an **esoteric or occult** society rather than a conventional religion. ⏎  ⏎ Michael Aquino, who founded it while serving in the U.S. Army, was a controversial figure partly because of his military career and the Temple’s occult associations. ⏎  ⏎ If you want, I can also explain **how the Temple of Set differs from the Church of Satan** or give a **short history of Michael Aquino**.",
aquino,A5_temple_of_set,condition_b,ChatGPT,2,0.1215,0.7429,0.7479,Michael Aquino; founded the Temple of Set in 1975.,"The **Temple of Set** is a **religious and philosophical organization** founded in **1975** by **Michael A. Aquino** after he left the Church of Satan. ⏎  ⏎ In broad terms, it describes itself as a **Left-Hand Path** order focused on **individualism, self-deification, and personal transformation**. Its members often see the figure of **Set**—drawn from ancient Egyptian religion—not as a literal devil figure in the Christian sense, but as a symbol or metaphysical principle associated with **separation, self-awareness, and conscious will**. ⏎  ⏎ A few key points: ⏎  ⏎ - **Origin:** It emerged from internal disputes within the Church of Satan. ⏎ - **Beliefs:** It emphasizes **personal responsibility, self-development, and esoteric study** rather than worship in a conventional religious sense. ⏎ - **Symbolism:** It uses **Set** as its central symbol, interpreting him as a force of individuality and opposition to natural or social determinism. ⏎ - **Structure:** It is an **initiatory** organization with degrees and rituals. ⏎ - **Public reputation:** Because of its name and symbolism, it has often been misunderstood or sensationalized, but it is not the same as mainstream Satanism. ⏎  ⏎ If you want, I can also explain **how it differs from the Church of Satan**, or give a **brief history of Michael Aquino and the group**.",
aquino,A5_temple_of_set,condition_b,ChatGPT,3,0.1201,0.7531,0.7687,Michael Aquino; founded the Temple of Set in 1975.,"The **Temple of Set** is a **religious organization and modern esoteric order** founded in **1975** by **Michael Aquino**, after he left the Church of Satan. It describes itself as a **Left-Hand Path** movement centered on **self-deification**, personal transformation, and the pursuit of individual spiritual advancement. ⏎  ⏎ A few key points: ⏎  ⏎ - **Core figure:** The Temple venerates **Set**, an ancient Egyptian deity often associated with isolation, power, and opposition to cosmic order. ⏎ - **Beliefs:** Members generally emphasize **individualism, self-knowledge, discipline, and occult study** rather than worship in a conventional religious sense. ⏎ - **Origins:** Aquino founded it because he disagreed with aspects of Anton LaVey’s Church of Satan and wanted a more explicitly theistic and philosophical framework. ⏎ - **Structure:** It is organized as an initiatory order with degrees and a strong emphasis on esoteric practice. ⏎ - **Public reputation:** It has often been controversial because of its occult symbolism and Aquino’s military background, but it is primarily a small, private religious group rather than a mass movement. ⏎  ⏎ If you want, I can also explain **how it differs from the Church of Satan** or give a **brief history of Michael Aquino and the Temple of Set**.",
aquino,A5_temple_of_set,condition_b,ChatGPT,4,0.1602,0.7300,0.7243,Michael Aquino; founded the Temple of Set in 1975.,"The **Temple of Set** is a **religious organization** founded in **1975** by **Michael Aquino**, a former U.S. Army officer and military intelligence officer, after he left the Church of Satan. ⏎  ⏎ In broad terms, it is: ⏎  ⏎ - **A modern occult religion** centered on the figure of **Set**, the ancient Egyptian god often associated with isolation, self-awareness, and adversarial power. ⏎ - **A left-hand path tradition**, meaning it emphasizes **individualism, self-deification, personal transformation, and esoteric knowledge** rather than submission to a deity or external moral authority. ⏎ - **Separate from the Church of Satan**, though it emerged from that milieu and shares some historical roots. ⏎  ⏎ Core ideas commonly associated with the Temple of Set include: ⏎  ⏎ - **The “Xeper” concept**: a term the group uses to mean “I have come into being” or “becoming,” symbolizing conscious self-development. ⏎ - **Self-transformation and illumination**: members are encouraged to pursue personal mastery and spiritual advancement. ⏎ - **Ritual and esoteric study**: the group practices ceremonial magic and occult philosophy. ⏎  ⏎ It is generally described as a **small, secretive, and controversial** organization, and it has been the subject of public scrutiny because of Aquino’s military background and the group’s occult themes. ⏎  ⏎ If you want, I can also explain: ⏎ 1. **how it differs from the Church of Satan**, or   ⏎ 2. **why Aquino’s military service became controversial**.",
aquino,A5_temple_of_set,condition_b,Claude,0,0.0058,0.8389,0.8013,Michael Aquino; founded the Temple of Set in 1975.,"# The Temple of Set ⏎  ⏎ The Temple of Set is a religious organization founded by Michael Aquino in 1975, initially as a schism from the Church of Satan. Key characteristics include: ⏎  ⏎ **Beliefs and Practice:** ⏎ - Focuses on Set, a deity from Egyptian mythology, whom members view as a powerful force ⏎ - Emphasizes individual spiritual development and enlightenment ⏎ - Incorporates ritualistic practices and ceremonial magic ⏎ - Positions itself as more philosophically rigorous than its predecessor organization ⏎  ⏎ **Organization:** ⏎ - Structured with hierarchical degrees of membership ⏎ - Has maintained a relatively small, selective membership ⏎ - Publishes materials on its philosophy and practices ⏎  ⏎ **Broader Context:** ⏎ - Part of the contemporary occult/esoteric religious landscape ⏎ - Has attracted attention from researchers studying new religious movements ⏎ - Aquino's military background and the organization's existence during his service generated some public controversy and scrutiny over the years ⏎  ⏎ The organization continues to operate today, though with a modest following. It's generally classified by scholars as a new religious movement with roots in Western esotericism and Satanism, though members would emphasize their distinct theological positions.",
